Ref,Val,Package,PosX,PosY,Rot,Side
"D471","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-76.350000,0.000000,top
"D472","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-76.350000,0.000000,top
"D473","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-76.350000,0.000000,top
"D474","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-76.350000,0.000000,top
"D475","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-76.350000,0.000000,top
"D476","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-76.350000,0.000000,top
"D477","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-76.350000,0.000000,top
"D478","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-76.350000,0.000000,top
"D479","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-76.350000,0.000000,top
"D480","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-76.350000,0.000000,top
"D481","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-81.350000,0.000000,top
"D482","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-81.350000,0.000000,top
"D483","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-81.350000,0.000000,top
"D484","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-81.350000,0.000000,top
"D485","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-81.350000,0.000000,top
"D486","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-81.350000,0.000000,top
"D487","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-81.350000,0.000000,top
"D488","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-81.350000,0.000000,top
"D489","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-81.350000,0.000000,top
"D490","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-81.350000,0.000000,top
"D491","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-81.350000,0.000000,top
"D492","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-81.350000,0.000000,top
"D493","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-81.350000,0.000000,top
"D494","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-81.350000,0.000000,top
"D495","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-81.350000,0.000000,top
"D496","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-81.350000,0.000000,top
"D497","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-81.350000,0.000000,top
"D498","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-81.350000,0.000000,top
"D499","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-81.350000,0.000000,top
"D500","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-81.350000,0.000000,top
"D501","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-81.350000,0.000000,top
"D502","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-81.350000,0.000000,top
"D503","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-81.350000,0.000000,top
"D504","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-81.350000,0.000000,top
"D505","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-81.350000,0.000000,top
"D506","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-81.350000,0.000000,top
"D507","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-81.350000,0.000000,top
"D508","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-81.350000,0.000000,top
"D509","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-81.350000,0.000000,top
"D510","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-81.350000,0.000000,top
"D511","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-81.350000,0.000000,top
"D512","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-81.350000,0.000000,top
"D513","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-86.350000,0.000000,top
"D514","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-86.350000,0.000000,top
"D515","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-86.350000,0.000000,top
"D516","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-86.350000,0.000000,top
"D517","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-86.350000,0.000000,top
"D518","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-86.350000,0.000000,top
"D519","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-86.350000,0.000000,top
"D520","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-86.350000,0.000000,top
"D521","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-86.350000,0.000000,top
"D522","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-86.350000,0.000000,top
"D523","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-86.350000,0.000000,top
"D524","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-86.350000,0.000000,top
"D525","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-86.350000,0.000000,top
"D526","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-86.350000,0.000000,top
"D527","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-86.350000,0.000000,top
"D528","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-86.350000,0.000000,top
"D529","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-86.350000,0.000000,top
"D530","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-86.350000,0.000000,top
"D531","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-86.350000,0.000000,top
"D532","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-86.350000,0.000000,top
"D533","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-86.350000,0.000000,top
"D534","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-86.350000,0.000000,top
"D535","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-86.350000,0.000000,top
"D536","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-86.350000,0.000000,top
"D537","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-86.350000,0.000000,top
"D538","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-86.350000,0.000000,top
"D539","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-86.350000,0.000000,top
"D540","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-86.350000,0.000000,top
"D541","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-86.350000,0.000000,top
"D542","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-86.350000,0.000000,top
"D543","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-86.350000,0.000000,top
"D544","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-86.350000,0.000000,top
"D545","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-91.350000,0.000000,top
"D546","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-91.350000,0.000000,top
"D547","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-91.350000,0.000000,top
"D548","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-91.350000,0.000000,top
"D549","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-91.350000,0.000000,top
"D550","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-91.350000,0.000000,top
"D551","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-91.350000,0.000000,top
"D552","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-91.350000,0.000000,top
"D553","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-91.350000,0.000000,top
"D554","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-91.350000,0.000000,top
"D555","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-91.350000,0.000000,top
"D556","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-91.350000,0.000000,top
"D557","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-91.350000,0.000000,top
"D558","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-91.350000,0.000000,top
"D559","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-91.350000,0.000000,top
"D560","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-91.350000,0.000000,top
"D561","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-91.350000,0.000000,top
"D562","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-91.350000,0.000000,top
"D563","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-91.350000,0.000000,top
"D564","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-91.350000,0.000000,top
"D565","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-91.350000,0.000000,top
"D566","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-91.350000,0.000000,top
"D567","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-91.350000,0.000000,top
"D568","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-91.350000,0.000000,top
"D569","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-91.350000,0.000000,top
"D570","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-91.350000,0.000000,top
"D571","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-91.350000,0.000000,top
"D572","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-91.350000,0.000000,top
"D573","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-91.350000,0.000000,top
"D574","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-91.350000,0.000000,top
"D575","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-91.350000,0.000000,top
"D576","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-91.350000,0.000000,top
"D577","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-96.350000,0.000000,top
"D578","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-96.350000,0.000000,top
"D579","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-96.350000,0.000000,top
"D580","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-96.350000,0.000000,top
"D581","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-96.350000,0.000000,top
"D582","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-96.350000,0.000000,top
"D583","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-96.350000,0.000000,top
"D584","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-96.350000,0.000000,top
"D585","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-96.350000,0.000000,top
"D586","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-96.350000,0.000000,top
"D587","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-96.350000,0.000000,top
"D588","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-96.350000,0.000000,top
"D589","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-96.350000,0.000000,top
"D590","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-96.350000,0.000000,top
"D591","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-96.350000,0.000000,top
"D592","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-96.350000,0.000000,top
"D593","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-96.350000,0.000000,top
"D594","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-96.350000,0.000000,top
"D595","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-96.350000,0.000000,top
"D596","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-96.350000,0.000000,top
"D597","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-96.350000,0.000000,top
"D598","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-96.350000,0.000000,top
"D599","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-96.350000,0.000000,top
"D600","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-96.350000,0.000000,top
"D601","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-96.350000,0.000000,top
"D602","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-96.350000,0.000000,top
"D603","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-96.350000,0.000000,top
"D604","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-96.350000,0.000000,top
"D605","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-96.350000,0.000000,top
"D606","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-96.350000,0.000000,top
"D607","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-96.350000,0.000000,top
"D608","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-96.350000,0.000000,top
"D609","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-101.350000,0.000000,top
"D610","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-101.350000,0.000000,top
"D611","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-101.350000,0.000000,top
"D612","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-101.350000,0.000000,top
"D613","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-101.350000,0.000000,top
"D614","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-101.350000,0.000000,top
"D615","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-101.350000,0.000000,top
"D616","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-101.350000,0.000000,top
"D617","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-101.350000,0.000000,top
"D618","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-101.350000,0.000000,top
"D619","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-101.350000,0.000000,top
"D620","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-101.350000,0.000000,top
"D621","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-101.350000,0.000000,top
"D622","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-101.350000,0.000000,top
"D623","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-101.350000,0.000000,top
"D624","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-101.350000,0.000000,top
"D625","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-101.350000,0.000000,top
"D626","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-101.350000,0.000000,top
"D627","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-101.350000,0.000000,top
"D628","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-101.350000,0.000000,top
"D629","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-101.350000,0.000000,top
"D630","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-101.350000,0.000000,top
"D631","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-101.350000,0.000000,top
"D632","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-101.350000,0.000000,top
"D633","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-101.350000,0.000000,top
"D634","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-101.350000,0.000000,top
"D635","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-101.350000,0.000000,top
"D636","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-101.350000,0.000000,top
"D637","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-101.350000,0.000000,top
"D638","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-101.350000,0.000000,top
"D639","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-101.350000,0.000000,top
"D640","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-101.350000,0.000000,top
"D641","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-106.350000,0.000000,top
"D642","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-106.350000,0.000000,top
"D643","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-106.350000,0.000000,top
"D644","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-106.350000,0.000000,top
"D645","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-106.350000,0.000000,top
"D646","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-106.350000,0.000000,top
"D647","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-106.350000,0.000000,top
"D648","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-106.350000,0.000000,top
"D649","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-106.350000,0.000000,top
"D650","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-106.350000,0.000000,top
"D651","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-106.350000,0.000000,top
"D652","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-106.350000,0.000000,top
"D653","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-106.350000,0.000000,top
"D654","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-106.350000,0.000000,top
"D655","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-106.350000,0.000000,top
"D656","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-106.350000,0.000000,top
"D657","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-106.350000,0.000000,top
"D658","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-106.350000,0.000000,top
"D659","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-106.350000,0.000000,top
"D660","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-106.350000,0.000000,top
"D661","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-106.350000,0.000000,top
"D662","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-106.350000,0.000000,top
"D663","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-106.350000,0.000000,top
"D664","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-106.350000,0.000000,top
"D665","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-106.350000,0.000000,top
"D666","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-106.350000,0.000000,top
"D667","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-106.350000,0.000000,top
"D668","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-106.350000,0.000000,top
"D669","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-106.350000,0.000000,top
"D670","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-106.350000,0.000000,top
"D671","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-106.350000,0.000000,top
"D672","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-106.350000,0.000000,top
"D673","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-111.350000,0.000000,top
"D674","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-111.350000,0.000000,top
"D675","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-111.350000,0.000000,top
"D676","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-111.350000,0.000000,top
"D677","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-111.350000,0.000000,top
"D678","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-111.350000,0.000000,top
"D679","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-111.350000,0.000000,top
"D680","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-111.350000,0.000000,top
"D681","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-111.350000,0.000000,top
"D682","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-111.350000,0.000000,top
"D683","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-111.350000,0.000000,top
"D684","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-111.350000,0.000000,top
"D685","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-111.350000,0.000000,top
"D686","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-111.350000,0.000000,top
"D687","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-111.350000,0.000000,top
"D688","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-111.350000,0.000000,top
"D689","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-111.350000,0.000000,top
"D690","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-111.350000,0.000000,top
"D691","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-111.350000,0.000000,top
"D692","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-111.350000,0.000000,top
"D693","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-111.350000,0.000000,top
"D694","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-111.350000,0.000000,top
"D695","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-111.350000,0.000000,top
"D696","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-111.350000,0.000000,top
"D697","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-111.350000,0.000000,top
"D698","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-111.350000,0.000000,top
"D699","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-111.350000,0.000000,top
"D700","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-111.350000,0.000000,top
"D701","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-111.350000,0.000000,top
"D702","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-111.350000,0.000000,top
"D703","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-111.350000,0.000000,top
"D704","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-111.350000,0.000000,top
"D705","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-116.350000,0.000000,top
"D706","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-116.350000,0.000000,top
"D707","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-116.350000,0.000000,top
"D708","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-116.350000,0.000000,top
"D709","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-116.350000,0.000000,top
"D710","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-116.350000,0.000000,top
"D711","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-116.350000,0.000000,top
"D712","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-116.350000,0.000000,top
"D713","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-116.350000,0.000000,top
"D714","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-116.350000,0.000000,top
"D715","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-116.350000,0.000000,top
"D716","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-116.350000,0.000000,top
"D717","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-116.350000,0.000000,top
"D718","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-116.350000,0.000000,top
"D719","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-116.350000,0.000000,top
